,clusterID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,target
150,1,40,Travel_Frequently,1395,Research & Development,26,3,Medical,202,2,Female,54,3,2,Research Scientist,2,Divorced,8504,1,No,11,3,1,1,20,2,3,20,7,2,13,0
151,1,35,Travel_Rarely,662,Sales,1,5,Marketing,204,3,Male,94,3,3,Sales Executive,2,Married,11439,1,No,13,3,1,2,10,3,3,10,8,0,6,0
152,3,53,Travel_Rarely,1436,Sales,6,2,Marketing,205,2,Male,34,3,2,Sales Representative,3,Married,16047,2,Yes,20,4,4,1,13,3,1,7,7,4,5,0
153,1,45,Travel_Rarely,194,Research & Development,9,3,Life Sciences,206,2,Male,60,3,2,Laboratory Technician,2,Divorced,10901,8,No,18,3,3,1,20,2,1,17,9,0,15,0
154,1,32,Travel_Frequently,967,Sales,8,3,Marketing,207,2,Female,43,3,3,Sales Executive,4,Single,15589,1,No,14,3,4,0,9,2,3,9,8,3,7,0
155,2,29,Non-Travel,1496,Research & Development,1,1,Technical Degree,208,4,Male,41,3,2,Manufacturing Director,3,Married,26283,1,No,13,3,1,1,10,1,3,10,7,0,9,0
156,0,51,Travel_Rarely,1169,Research & Development,7,4,Medical,211,2,Male,34,2,2,Manufacturing Director,3,Married,13983,2,No,17,3,3,0,10,2,3,1,0,0,0,0
157,3,58,Travel_Rarely,1145,Research & Development,9,3,Medical,214,2,Female,75,2,1,Research Scientist,2,Married,11873,4,Yes,20,4,2,1,9,3,2,1,0,0,0,0
158,1,40,Travel_Rarely,630,Sales,4,4,Marketing,215,3,Male,67,2,3,Sales Executive,4,Married,8552,7,No,11,3,1,1,15,2,2,12,11,2,11,0
159,0,34,Travel_Frequently,303,Sales,2,4,Marketing,216,3,Female,75,3,1,Sales Representative,3,Married,11314,6,No,18,3,4,1,6,3,3,4,3,1,2,0
160,3,22,Travel_Rarely,1256,Research & Development,19,1,Medical,217,3,Male,80,3,1,Research Scientist,4,Married,11992,1,No,24,4,1,2,2,6,3,2,2,2,2,0
161,2,27,Non-Travel,691,Research & Development,9,3,Medical,218,4,Male,57,3,1,Research Scientist,2,Divorced,5970,6,No,18,3,4,1,6,1,1,2,2,2,2,0
162,2,28,Travel_Rarely,440,Research & Development,21,3,Medical,221,3,Male,42,3,1,Research Scientist,4,Married,6672,1,No,11,3,3,1,5,2,1,5,2,0,2,0
163,0,57,Travel_Rarely,334,Research & Development,24,2,Life Sciences,223,3,Male,83,4,3,Healthcare Representative,4,Divorced,23402,3,Yes,16,3,2,1,12,2,1,5,3,1,4,0
164,2,27,Non-Travel,1450,Research & Development,3,3,Medical,224,3,Male,79,2,1,Research Scientist,3,Divorced,25326,1,Yes,15,3,4,1,1,2,2,1,1,0,1,0
165,0,50,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,226,3,Female,53,3,5,Manager,2,Single,17053,3,No,15,3,2,0,21,5,3,5,4,4,4,0
166,1,41,Travel_Rarely,465,Research & Development,14,3,Life Sciences,227,1,Male,56,3,1,Research Scientist,3,Divorced,4609,4,No,12,3,1,1,13,2,3,9,8,1,8,0
167,1,30,Travel_Rarely,1339,Sales,5,3,Life Sciences,228,2,Female,41,3,3,Sales Executive,4,Married,8053,2,No,12,3,3,1,12,2,3,10,9,7,4,0
168,3,38,Travel_Rarely,702,Sales,1,4,Life Sciences,230,1,Female,59,2,2,Sales Executive,4,Single,12930,4,No,22,4,3,0,12,2,4,8,3,0,7,0
169,3,32,Travel_Rarely,120,Research & Development,6,5,Life Sciences,231,3,Male,43,3,1,Research Scientist,3,Single,12430,3,No,20,4,1,0,8,2,3,5,4,1,4,0
170,2,27,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,233,3,Male,51,3,1,Research Scientist,2,Married,13364,0,Yes,16,3,4,1,6,3,2,5,2,1,1,0
171,3,19,Travel_Frequently,602,Sales,1,1,Technical Degree,235,3,Female,100,1,1,Sales Representative,1,Single,20989,0,No,21,4,1,0,1,5,4,0,0,0,0,1
172,2,36,Travel_Frequently,1480,Research & Development,3,2,Medical,238,4,Male,30,3,1,Laboratory Technician,2,Single,15062,4,No,12,3,3,0,13,3,2,8,7,7,2,0
173,1,30,Non-Travel,111,Research & Development,9,3,Medical,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,11012,1,No,11,3,3,2,12,4,3,12,9,6,10,0
174,0,45,Travel_Rarely,1268,Sales,4,2,Life Sciences,240,3,Female,30,3,2,Sales Executive,1,Divorced,6319,4,Yes,11,3,1,1,9,3,4,5,4,0,3,0
175,0,56,Travel_Rarely,713,Research & Development,8,3,Life Sciences,241,3,Female,67,3,1,Research Scientist,1,Divorced,13939,4,Yes,18,3,3,1,19,3,3,2,2,2,2,0
176,2,33,Travel_Rarely,134,Research & Development,2,3,Life Sciences,242,3,Male,90,3,1,Research Scientist,4,Single,10515,0,No,14,3,1,0,4,2,4,3,1,0,2,0
177,3,19,Travel_Rarely,303,Research & Development,2,3,Life Sciences,243,2,Male,47,2,1,Laboratory Technician,4,Single,9241,1,No,22,4,3,0,1,3,2,1,0,1,0,1
178,1,46,Travel_Rarely,526,Sales,1,2,Marketing,244,2,Female,92,3,3,Sales Executive,1,Divorced,2137,1,No,25,4,3,3,24,2,3,24,13,15,7,0
179,2,38,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,245,3,Female,75,3,1,Laboratory Technician,4,Single,6319,1,No,12,3,3,0,2,3,3,2,2,2,1,0
180,3,31,Travel_Rarely,140,Research & Development,12,1,Medical,246,3,Female,95,3,1,Research Scientist,4,Married,6984,8,Yes,23,4,3,1,7,0,3,4,2,0,2,0
181,2,34,Travel_Rarely,629,Research & Development,27,2,Medical,247,4,Female,95,3,1,Research Scientist,2,Single,5711,2,No,15,3,4,0,9,3,3,3,2,1,2,0
182,3,41,Travel_Rarely,1356,Sales,20,2,Marketing,248,2,Female,70,3,1,Sales Representative,2,Single,21728,1,Yes,22,4,4,0,4,5,2,4,3,0,2,1
183,2,50,Travel_Rarely,328,Research & Development,1,3,Medical,249,3,Male,86,2,1,Laboratory Technician,3,Married,3425,2,No,15,3,4,1,5,2,2,3,2,0,2,0
184,0,53,Travel_Rarely,1084,Research & Development,13,2,Medical,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,26250,1,No,11,3,3,2,5,3,3,4,2,1,3,0
185,2,33,Travel_Rarely,931,Research & Development,14,3,Medical,252,4,Female,72,3,1,Research Scientist,2,Married,4673,1,No,13,3,4,1,8,5,3,8,7,1,6,0
186,1,40,Travel_Rarely,989,Research & Development,4,1,Medical,253,4,Female,46,3,5,Manager,3,Married,6499,1,No,14,3,2,1,21,2,3,20,8,9,9,0
187,1,55,Travel_Rarely,692,Research & Development,14,4,Medical,254,3,Male,61,4,5,Research Director,2,Single,13339,8,No,11,3,4,0,36,3,3,24,15,2,15,0
188,2,34,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,256,4,Male,45,2,2,Manufacturing Director,3,Married,14074,1,No,17,3,3,0,10,2,2,10,9,1,9,0
189,0,51,Travel_Rarely,313,Research & Development,3,3,Medical,258,4,Female,98,3,4,Healthcare Representative,2,Single,7192,3,No,18,3,3,0,21,6,3,7,7,1,0,0
190,1,52,Travel_Rarely,699,Research & Development,1,4,Life Sciences,259,3,Male,65,2,5,Manager,3,Married,5678,0,No,14,3,1,1,34,5,3,33,18,11,9,0
191,2,27,Travel_Rarely,894,Research & Development,9,3,Medical,260,4,Female,99,3,1,Research Scientist,2,Single,11781,1,No,16,3,4,0,7,2,2,7,7,0,3,0
192,2,35,Travel_Rarely,556,Research & Development,23,2,Life Sciences,261,2,Male,50,2,2,Manufacturing Director,3,Married,15497,3,Yes,13,3,1,0,8,1,3,1,0,0,1,1
193,0,43,Non-Travel,1344,Research & Development,7,3,Medical,262,4,Male,37,4,1,Research Scientist,4,Divorced,5228,4,No,14,3,4,3,7,3,4,5,4,2,2,0
194,1,45,Non-Travel,1195,Research & Development,2,2,Medical,264,1,Male,65,2,4,Manager,4,Married,20462,9,No,23,4,4,1,22,1,3,20,8,11,8,0
195,2,37,Travel_Rarely,290,Research & Development,21,3,Life Sciences,267,2,Male,65,4,1,Research Scientist,1,Married,22977,1,Yes,12,3,1,1,8,3,2,8,7,1,7,0
196,0,35,Travel_Frequently,138,Research & Development,2,3,Medical,269,2,Female,37,3,2,Laboratory Technician,2,Single,15986,5,No,11,3,4,0,10,5,3,6,2,1,2,0
197,0,42,Non-Travel,926,Research & Development,21,2,Medical,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,16439,2,No,16,3,2,1,11,5,3,5,3,0,2,0
198,0,38,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,271,4,Male,88,3,2,Manufacturing Director,3,Married,7259,9,No,14,3,2,0,14,3,3,1,0,0,0,0
199,0,38,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,273,4,Male,54,3,2,Manufacturing Director,4,Married,4185,3,No,18,3,1,1,9,3,1,7,7,1,7,0
200,2,27,Travel_Frequently,472,Research & Development,1,1,Technical Degree,274,3,Male,60,2,2,Manufacturing Director,1,Married,9679,5,No,19,3,3,1,6,1,3,2,2,2,0,0
201,0,49,Non-Travel,1002,Research & Development,18,4,Life Sciences,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,23793,1,Yes,15,3,1,2,7,0,3,7,7,1,7,0
202,2,34,Travel_Frequently,878,Research & Development,10,4,Medical,277,4,Male,43,3,1,Research Scientist,3,Divorced,5972,1,Yes,17,3,4,1,5,4,4,5,3,2,0,0
203,0,40,Travel_Rarely,905,Research & Development,19,2,Medical,281,3,Male,99,3,2,Laboratory Technician,4,Married,16523,8,Yes,15,3,3,1,15,2,4,7,2,3,7,0
204,0,38,Travel_Rarely,1180,Research & Development,29,1,Medical,282,2,Male,70,3,2,Healthcare Representative,1,Married,11354,7,Yes,19,3,2,0,17,2,3,1,0,0,0,1
205,3,29,Travel_Rarely,121,Sales,27,3,Marketing,283,2,Female,35,3,3,Sales Executive,4,Married,24525,1,No,22,4,4,3,10,3,2,10,4,1,9,1
206,2,22,Travel_Rarely,1136,Research & Development,5,3,Life Sciences,284,4,Male,60,4,1,Research Scientist,2,Divorced,12392,1,Yes,16,3,1,1,4,2,2,4,2,2,2,0
207,2,36,Travel_Frequently,635,Research & Development,18,1,Medical,286,2,Female,73,3,1,Laboratory Technician,4,Single,7703,1,No,13,3,1,0,8,2,3,8,1,1,7,0
208,0,40,Non-Travel,1151,Research & Development,9,5,Life Sciences,287,4,Male,63,2,2,Healthcare Representative,4,Married,14242,9,No,14,3,4,1,5,5,1,3,2,0,2,0
209,0,46,Travel_Rarely,644,Research & Development,1,4,Medical,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,12368,7,No,16,3,3,1,17,3,3,4,2,0,3,0
210,1,32,Travel_Rarely,1045,Sales,4,4,Medical,291,4,Male,32,1,3,Sales Executive,4,Married,25812,1,No,11,3,3,0,14,2,2,14,8,9,8,1
211,3,30,Non-Travel,829,Research & Development,1,1,Life Sciences,292,3,Male,88,2,3,Manufacturing Director,3,Single,20925,1,No,22,4,3,0,12,2,3,11,8,5,8,0
212,2,27,Travel_Frequently,1242,Sales,20,3,Life Sciences,293,4,Female,90,3,2,Sales Executive,3,Single,12916,1,No,14,3,4,0,7,2,3,7,7,0,7,0
213,1,51,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,296,2,Male,81,2,3,Research Director,2,Married,15736,5,No,16,3,4,2,16,5,1,10,9,4,7,0
214,2,30,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,297,4,Female,88,3,1,Research Scientist,1,Single,8556,5,Yes,11,3,3,0,8,5,3,5,2,0,4,1
215,0,41,Travel_Rarely,896,Sales,6,3,Life Sciences,298,4,Female,75,3,3,Manager,4,Single,14674,3,Yes,18,3,3,0,16,3,3,1,0,0,0,0
216,0,30,Travel_Frequently,334,Sales,26,4,Marketing,299,3,Female,52,2,2,Sales Executive,1,Single,22967,5,No,15,3,3,0,9,5,2,6,3,0,1,1
217,2,29,Travel_Rarely,992,Research & Development,1,3,Technical Degree,300,3,Male,85,3,1,Research Scientist,3,Single,19757,0,No,14,3,4,0,7,1,2,6,2,1,5,1
218,1,45,Non-Travel,1052,Sales,6,3,Medical,302,4,Female,57,2,3,Sales Executive,4,Single,16840,6,No,12,3,4,0,23,2,3,19,7,12,8,0
219,0,54,Travel_Rarely,1147,Sales,3,3,Marketing,303,4,Female,52,3,2,Sales Executive,1,Married,17011,2,No,14,3,4,1,16,4,3,6,2,0,5,0
220,1,36,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,304,4,Male,62,3,2,Laboratory Technician,2,Single,9945,8,No,16,3,4,0,16,3,4,13,11,3,7,0
221,3,33,Travel_Rarely,147,Research & Development,4,4,Medical,305,3,Female,47,2,1,Research Scientist,2,Married,13248,6,No,21,4,4,0,7,3,3,3,2,1,1,0
222,1,37,Travel_Frequently,663,Research & Development,11,3,Other,306,2,Male,47,3,3,Research Director,4,Divorced,10056,1,Yes,14,3,3,3,10,1,3,10,8,0,7,0
223,1,38,Travel_Rarely,119,Sales,3,3,Life Sciences,307,1,Male,76,3,3,Sales Executive,3,Divorced,9647,0,No,12,3,3,2,17,6,2,16,10,5,13,0
224,2,31,Non-Travel,979,Research & Development,1,4,Medical,308,3,Male,90,1,2,Manufacturing Director,3,Married,4381,0,No,12,3,4,1,6,2,3,5,4,1,4,0
225,0,59,Travel_Rarely,142,Research & Development,3,3,Life Sciences,309,3,Male,70,2,1,Research Scientist,4,Married,8456,3,No,17,3,1,1,7,6,3,1,0,0,0,0
226,1,37,Travel_Frequently,319,Sales,4,4,Marketing,311,1,Male,41,3,1,Sales Representative,4,Divorced,2539,4,No,17,3,3,1,13,2,3,9,8,5,8,0
227,2,29,Travel_Frequently,1413,Sales,1,1,Medical,312,2,Female,42,3,3,Sales Executive,4,Married,6599,1,No,14,3,4,1,11,5,3,11,10,4,1,0
228,1,35,Travel_Frequently,944,Sales,1,3,Marketing,314,3,Female,92,3,3,Sales Executive,3,Single,9096,1,No,14,3,1,0,10,3,4,10,7,0,8,0
229,2,29,Travel_Rarely,896,Research & Development,18,1,Medical,315,3,Male,86,2,1,Research Scientist,4,Single,14961,1,Yes,13,3,3,0,4,3,2,4,3,0,1,1
230,0,52,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,316,3,Female,89,2,1,Laboratory Technician,4,Single,3300,7,No,15,3,2,0,6,3,2,2,2,2,2,0
231,1,42,Travel_Rarely,532,Research & Development,4,2,Technical Degree,319,3,Male,58,3,5,Manager,4,Married,4933,1,No,11,3,4,0,22,3,3,22,17,11,15,0
232,0,59,Travel_Rarely,818,Human Resources,6,2,Medical,321,2,Male,52,3,1,Human Resources,3,Married,25657,8,No,17,3,4,0,7,2,2,2,2,2,2,0
233,0,50,Travel_Rarely,854,Sales,1,4,Medical,323,4,Female,68,3,5,Manager,4,Divorced,24118,3,No,11,3,3,1,32,3,2,7,0,0,6,0
234,0,33,Travel_Rarely,813,Research & Development,14,3,Medical,325,3,Male,58,3,1,Laboratory Technician,4,Married,22149,5,Yes,13,3,3,1,8,2,1,5,4,0,4,1
235,1,43,Travel_Rarely,1034,Sales,16,3,Marketing,327,4,Female,80,3,4,Manager,4,Married,7744,5,Yes,22,4,3,1,22,3,3,17,13,1,9,0
236,3,33,Travel_Rarely,465,Research & Development,2,2,Life Sciences,328,1,Female,39,3,1,Laboratory Technician,1,Married,21509,7,No,20,4,1,0,13,3,4,9,7,1,7,1
237,1,52,Non-Travel,771,Sales,2,4,Life Sciences,329,1,Male,79,2,5,Manager,3,Single,21030,1,Yes,18,3,4,0,33,2,4,33,7,15,12,0
238,2,32,Travel_Rarely,1401,Sales,4,2,Life Sciences,330,3,Female,56,3,1,Sales Representative,2,Married,20990,2,No,11,3,1,1,6,5,3,4,3,1,2,0
239,2,32,Travel_Rarely,515,Research & Development,1,3,Life Sciences,331,4,Male,62,2,1,Laboratory Technician,3,Single,9571,0,Yes,14,3,4,0,4,2,1,3,2,1,2,1
240,0,39,Travel_Rarely,1431,Research & Development,1,4,Medical,332,3,Female,96,3,1,Laboratory Technician,3,Divorced,15417,7,No,14,3,3,3,7,1,3,3,2,1,2,0
241,2,32,Non-Travel,976,Sales,26,4,Marketing,333,3,Male,100,3,2,Sales Executive,4,Married,12069,0,No,18,3,1,0,4,2,3,3,2,2,2,0
242,0,41,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,334,3,Male,36,3,2,Research Scientist,1,Divorced,19877,2,No,16,3,1,2,17,2,2,1,0,0,0,0
243,1,40,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,335,1,Male,62,3,2,Research Scientist,4,Divorced,24447,1,No,17,3,1,2,9,3,3,9,8,4,7,0
244,1,45,Travel_Rarely,252,Research & Development,1,3,Other,336,3,Male,70,4,5,Manager,4,Married,15970,0,No,11,3,3,1,25,2,3,24,0,1,7,0
245,0,31,Travel_Frequently,1327,Research & Development,3,4,Medical,337,2,Male,73,3,3,Research Director,3,Divorced,13523,9,No,12,3,1,1,9,3,3,2,2,2,2,0
246,2,33,Travel_Rarely,832,Research & Development,5,4,Life Sciences,338,3,Female,63,2,1,Research Scientist,4,Married,14776,1,No,13,3,3,1,2,2,2,2,2,0,2,0
247,1,34,Travel_Rarely,470,Research & Development,2,4,Life Sciences,339,4,Male,84,2,2,Manufacturing Director,1,Married,23687,6,No,13,3,2,1,13,3,3,11,9,5,9,0
248,2,37,Travel_Rarely,1017,Research & Development,1,2,Medical,340,3,Female,83,2,1,Research Scientist,1,Married,18697,2,No,14,3,1,1,17,2,2,3,1,0,2,0
249,0,45,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,341,1,Male,77,4,2,Manufacturing Director,3,Married,5118,4,No,17,3,4,1,9,1,3,3,2,0,2,0
250,0,37,Travel_Frequently,504,Research & Development,10,3,Medical,342,1,Male,61,3,3,Manufacturing Director,3,Divorced,22573,6,No,11,3,2,2,17,5,3,1,0,0,0,1
251,1,39,Travel_Frequently,505,Research & Development,2,4,Technical Degree,343,3,Female,64,3,3,Healthcare Representative,3,Single,6420,0,No,25,4,4,0,20,1,3,19,6,11,8,0
252,2,29,Travel_Rarely,665,Research & Development,15,3,Life Sciences,346,3,Male,60,3,1,Research Scientist,4,Single,22673,1,No,19,3,1,0,6,1,3,6,5,1,5,0
253,0,42,Travel_Rarely,916,Research & Development,17,2,Life Sciences,347,4,Female,82,4,2,Research Scientist,1,Single,23016,3,Yes,13,3,3,0,10,1,3,3,2,0,2,0
254,2,29,Travel_Rarely,1247,Sales,20,2,Marketing,349,4,Male,45,3,2,Sales Executive,4,Divorced,10732,2,No,14,3,4,1,10,2,3,3,2,0,2,0
255,2,25,Travel_Rarely,685,Research & Development,1,3,Life Sciences,350,1,Female,62,3,2,Manufacturing Director,3,Married,7505,0,No,12,3,4,2,5,3,3,4,2,1,2,0
256,1,42,Travel_Rarely,269,Research & Development,2,3,Medical,351,4,Female,56,2,1,Laboratory Technician,1,Divorced,8007,0,Yes,11,3,3,1,10,4,3,9,6,7,8,0
257,1,40,Travel_Rarely,1416,Research & Development,2,2,Medical,352,1,Male,49,3,5,Research Director,3,Divorced,5949,0,No,19,3,4,1,22,5,3,21,7,3,9,0
258,2,51,Travel_Rarely,833,Research & Development,1,3,Life Sciences,353,3,Male,96,3,1,Research Scientist,4,Married,23231,1,No,11,3,2,0,1,0,2,1,0,0,0,0
259,2,31,Travel_Frequently,307,Research & Development,29,2,Medical,355,3,Male,71,2,1,Laboratory Technician,2,Single,11652,0,No,11,3,2,0,6,2,4,5,4,1,4,1
260,3,32,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,359,2,Male,100,4,1,Laboratory Technician,2,Married,26062,1,No,20,4,3,0,5,3,1,5,1,0,3,0
261,1,38,Non-Travel,1327,Sales,2,2,Life Sciences,361,4,Male,39,2,2,Sales Executive,4,Married,19682,3,No,18,3,4,1,13,0,3,8,7,7,5,0
262,2,32,Travel_Rarely,128,Research & Development,2,1,Technical Degree,362,4,Male,84,2,2,Laboratory Technician,1,Single,19737,4,No,13,3,4,0,9,5,3,6,2,0,4,0
263,1,46,Travel_Rarely,488,Sales,2,3,Technical Degree,363,3,Female,75,1,4,Manager,2,Married,14977,3,Yes,12,3,2,1,28,2,2,7,7,7,7,0
264,2,28,Travel_Rarely,529,Research & Development,2,4,Life Sciences,364,1,Male,79,3,1,Laboratory Technician,3,Single,14935,2,No,11,3,3,0,5,5,1,0,0,0,0,1
265,2,29,Travel_Rarely,1210,Sales,2,3,Medical,366,1,Male,78,2,2,Sales Executive,2,Married,3687,2,No,19,3,2,2,10,2,3,0,0,0,0,0
266,3,31,Travel_Rarely,1463,Research & Development,23,3,Medical,367,2,Male,64,2,2,Healthcare Representative,4,Married,14408,0,No,21,4,2,1,10,2,3,9,0,7,8,0
267,2,25,Non-Travel,675,Research & Development,5,2,Life Sciences,369,2,Male,85,4,2,Healthcare Representative,1,Divorced,18384,1,No,12,3,4,2,6,2,3,6,3,1,5,0
268,1,45,Travel_Rarely,1385,Research & Development,20,2,Medical,372,3,Male,79,3,4,Healthcare Representative,4,Married,7501,0,Yes,14,3,2,0,21,2,3,20,7,4,10,0
269,1,36,Travel_Rarely,1403,Research & Development,6,3,Life Sciences,373,4,Male,47,3,1,Laboratory Technician,4,Married,20251,0,No,11,3,3,1,16,4,3,15,13,10,11,0
270,1,55,Travel_Rarely,452,Research & Development,1,3,Medical,374,4,Male,81,3,5,Manager,1,Single,18938,0,Yes,14,3,3,0,37,2,3,36,10,4,13,0
271,1,47,Non-Travel,666,Research & Development,29,4,Life Sciences,376,1,Male,88,3,3,Manager,2,Married,10268,1,Yes,12,3,4,1,10,2,2,10,7,9,9,1
272,3,28,Travel_Rarely,1158,Research & Development,9,3,Medical,377,4,Male,94,3,1,Research Scientist,4,Married,2613,1,No,23,4,4,1,5,3,2,5,2,0,4,0
273,0,37,Travel_Rarely,228,Sales,6,4,Medical,378,3,Male,98,3,2,Sales Executive,4,Married,22825,4,No,14,3,2,1,7,5,4,5,4,0,1,0
274,2,21,Travel_Rarely,996,Research & Development,3,2,Medical,379,4,Male,100,2,1,Research Scientist,3,Single,10531,1,No,17,3,1,0,3,4,4,3,2,1,0,0
275,0,37,Non-Travel,728,Research & Development,1,4,Medical,380,1,Female,80,3,3,Research Director,4,Divorced,11677,2,Yes,18,3,1,2,15,2,3,5,2,0,2,0
276,0,35,Travel_Rarely,1315,Research & Development,22,3,Life Sciences,381,2,Female,71,4,3,Manager,2,Divorced,19100,7,No,18,3,2,1,10,6,2,7,7,6,2,0
277,3,38,Travel_Rarely,322,Sales,7,2,Medical,382,1,Female,44,4,2,Sales Executive,1,Divorced,19191,1,Yes,24,4,3,1,8,3,3,8,0,7,7,0
278,3,26,Travel_Frequently,1479,Research & Development,1,3,Life Sciences,384,3,Female,84,3,2,Manufacturing Director,2,Divorced,26767,1,No,20,4,1,1,6,6,1,6,5,1,4,0
279,1,50,Travel_Rarely,797,Research & Development,4,1,Life Sciences,385,1,Male,96,3,5,Research Director,2,Divorced,15815,3,No,14,3,1,2,28,4,2,10,4,1,6,0
280,0,53,Travel_Rarely,1070,Research & Development,3,4,Medical,386,3,Male,45,3,4,Research Director,3,Married,21016,3,Yes,16,3,4,3,21,5,2,5,3,1,3,0
281,1,42,Travel_Rarely,635,Sales,1,1,Life Sciences,387,2,Male,99,3,2,Sales Executive,3,Married,24532,1,No,25,4,3,0,20,3,3,20,16,11,6,0
282,2,29,Travel_Frequently,442,Sales,2,2,Life Sciences,388,2,Male,44,3,2,Sales Executive,4,Single,20260,1,No,18,3,1,0,10,3,2,10,7,0,9,0
283,1,55,Travel_Rarely,147,Research & Development,20,2,Technical Degree,389,2,Male,37,3,2,Laboratory Technician,4,Married,15972,3,Yes,19,3,4,1,12,4,3,10,7,0,8,0
284,2,26,Travel_Frequently,496,Research & Development,11,2,Medical,390,1,Male,60,3,2,Healthcare Representative,1,Married,22722,1,Yes,13,3,3,1,5,3,3,5,3,3,3,0
285,1,37,Travel_Rarely,1372,Research & Development,1,3,Life Sciences,391,4,Female,42,3,1,Research Scientist,4,Single,15881,1,No,12,3,2,0,17,3,3,17,12,5,7,0
286,3,44,Travel_Frequently,920,Research & Development,24,3,Life Sciences,392,4,Male,43,3,1,Laboratory Technician,3,Divorced,19920,3,Yes,22,4,4,1,19,0,1,1,0,0,0,1
287,0,38,Travel_Rarely,688,Research & Development,23,4,Life Sciences,393,4,Male,82,3,2,Healthcare Representative,4,Divorced,18899,9,No,14,3,2,1,10,2,3,2,2,1,2,0
288,2,26,Travel_Rarely,1449,Research & Development,16,4,Medical,394,1,Male,45,3,1,Laboratory Technician,2,Divorced,14180,2,Yes,13,3,4,1,5,2,3,3,2,0,2,1
289,3,28,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,395,4,Female,66,3,1,Research Scientist,4,Single,4488,1,No,21,4,4,0,5,3,3,5,3,0,2,0
290,0,49,Travel_Frequently,636,Research & Development,10,4,Life Sciences,396,3,Female,35,3,5,Research Director,1,Single,25594,9,Yes,11,3,4,0,22,4,3,3,2,1,2,0
291,0,36,Travel_Rarely,506,Research & Development,3,3,Technical Degree,397,3,Male,30,3,2,Research Scientist,2,Single,26285,4,No,12,3,4,0,10,2,3,8,0,7,7,0
292,2,31,Travel_Frequently,444,Sales,5,3,Marketing,399,4,Female,84,3,1,Sales Representative,2,Divorced,3909,1,No,11,3,3,1,2,5,2,2,2,2,2,0
293,2,26,Travel_Rarely,950,Sales,4,4,Marketing,401,4,Male,48,2,2,Sales Executive,4,Single,8450,1,Yes,12,3,2,0,8,0,3,8,7,7,4,1
294,2,37,Travel_Frequently,889,Research & Development,9,3,Medical,403,2,Male,53,3,1,Research Scientist,4,Married,11411,1,Yes,12,3,3,3,4,3,2,4,2,1,2,0
295,1,42,Travel_Frequently,555,Sales,26,3,Marketing,404,3,Female,77,3,4,Sales Executive,2,Married,14864,5,No,14,3,4,1,23,2,4,20,4,4,8,0
296,2,18,Travel_Rarely,230,Research & Development,3,3,Life Sciences,405,3,Male,54,3,1,Laboratory Technician,3,Single,25233,1,No,13,3,3,0,0,2,3,0,0,0,0,1
297,1,35,Travel_Rarely,1232,Sales,16,3,Marketing,406,3,Male,96,3,3,Sales Executive,2,Married,5100,0,No,15,3,3,2,12,3,2,11,9,6,9,0
298,0,36,Travel_Frequently,566,Research & Development,18,4,Life Sciences,407,3,Male,81,4,1,Laboratory Technician,4,Married,7122,4,No,18,3,4,2,4,2,3,1,0,0,0,0
299,0,51,Travel_Rarely,1302,Research & Development,2,3,Medical,408,4,Male,84,1,2,Manufacturing Director,2,Divorced,16321,5,No,18,3,4,1,13,3,3,4,1,1,2,0
300,1,41,Travel_Rarely,334,Sales,2,4,Life Sciences,410,4,Male,88,3,4,Manager,2,Single,15896,1,No,19,3,2,0,22,2,3,22,10,0,4,0
301,2,18,Travel_Rarely,812,Sales,10,3,Medical,411,4,Female,69,2,1,Sales Representative,3,Single,9724,1,No,12,3,1,0,0,2,3,0,0,0,0,0
302,2,28,Travel_Rarely,1476,Research & Development,16,2,Medical,412,2,Male,68,4,2,Healthcare Representative,1,Single,4824,0,No,19,3,3,0,9,2,3,8,3,0,7,0
